ID,COMP1,COMP2,HVTYPE,KIJSRK,KIJTSRK,KIJTType,KIJPR,KIJTPR,KIJPCSAFT,HVALPHA,HVGIJ,HVGJI,CalcWij,W1,W2,W3,WSTYPE,KIJWS,NRTLALPHA,NRTLGIJ,NRTLGJI,GIJVISC,HVGIJT,HVGJIT,WSGIJT,WSGJIT,cpakij_SRK,cpakijT_SRK,cpakijx_SRK,cpakjix_SRK,cpakij_PR,KIJWSunifac,aijDesMath,bijDesMath,cpaAssosiationType,cpaBetaCross,cpaEpsCross,KIJWhitsonSoriede
7698,et-benzene,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7699,MDEA+,MEG,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7700,H3O+,MEG,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7701,MDEA,MEG,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7702,HCO3-,MEG,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7703,OH-,MEG,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7704,Na+,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705,Cl-,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706,Ca++,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7707,Li+,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7708,Br-,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7709,NH4+,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7710,CO3--,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7711,DEACOO-,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
7712,DEA,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7713,DEA+,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7714,BEA,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7715,BEA+,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7716,BEACOO-,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7717,K+,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7718,HS-,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7719,S--,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7720,I-,MEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7721,Mg++,MEG,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7722,Ba++,MEG,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7723,Sr++,MEG,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7725,ethanol,TEG,Classic,0.2876,0,0,0.2876,0,0,0,0,0,0,0,0,0,Classic,0.1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7727,DEG,TEG,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.0301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7728,NaCl,TEG,Classic,0.365,0,0,0.365,0,0,0,0,0,0,0,0,0,Classic,0.0588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7729,KCl,TEG,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7730,CaCl2,TEG,HV,0.13,0,0,0.13,0,0,-3.054,352.3,206.9,0,0,0,0,Classic,0.0842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7731,HCOONa,TEG,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7732,HCOOK,TEG,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7733,HCOOCs,TEG,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7734,helium,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7735,hydrogen,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7737,Ar,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7738,oxygen,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7743,c-propane,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7744,i-butane,TEG,Classic,0.2,0,0,0.2,0,0,0.3656,601.7,2063,0,0,0,0,Classic,0.2,0.3656,601.7,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7746,"2,2-diomC3",TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7747,c-C4,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7748,i-pentane,TEG,Classic,0.2,0,0,0.2,0,0,0.3656,601.7,2063,0,0,0,0,Classic,0.2,0.3656,601.7,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7750,c-pentane,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7751,"2,2-dim-C4",TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7752,"2,3-dimC4",TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7753,2-m-C5,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7754,3-m-C5,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7755,n-hexane,TEG,Classic,0.2,0,0,0.2,0,0,0.3656,601.7,2063,0,0,0,0,Classic,0.2,0.3656,601.7,2063,0,0,0,0,0,0.07,0,0.07,0.07,0,0,0,0,0,0,0,0
7757,m-c-C5,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7758,benzene,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0.032,0,0.032,0.032,0,0,0,0,1,0.083,0,0
7759,c-hexane,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7760,223-tm-C4,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7761,"3,3-dim-C5",TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7763,m-c-C6,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7764,et-c-C5,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7765,toluene,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0.038,0,0.038,0.038,0,0,0,0,1,0.048,0,0
7766,c-c7,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7767,11-dm-c-C6,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7768,c-c8,TEG,Classic,0.2,0,0,0.2,0,0,0.3656,601.7,2063,0,0,0,0,Classic,0.2,0.3656,601.7,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7769,c-12-dmcC6,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7770,et-benzene,TEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7771,MDEA+,TEG,HV,1,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7772,H3O+,TEG,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7773,MDEA,TEG,HV,0,0,0,0,0,0,0.386,-1124.83,763.56,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7774,HCO3-,TEG,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7775,OH-,TEG,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7776,Na+,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7777,Cl-,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7778,Ca++,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7779,Li+,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7780,Br-,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7781,NH4+,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7782,CO3--,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7783,DEACOO-,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7784,DEA,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7785,DEA+,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7786,BEA,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7787,BEA+,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7788,BEACOO-,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7789,K+,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7790,HS-,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7791,S--,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7792,I-,TEG,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7793,Mg++,TEG,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7794,Ba++,TEG,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7795,Sr++,TEG,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7797,methanol,oxygen,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,WS,0.5,0.395,1610,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7798,ethanol,oxygen,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,WS,0.5,0.395,1610,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7799,MEG,oxygen,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.5,0.3656,2063,601.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7800,DEG,oxygen,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.5,0.3656,2063,601.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7801,TEG,oxygen,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.5,0.3656,2063,601.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7802,NaCl,oxygen,Classic,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,WS,0.5,0.084,7623,5281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7803,KCl,oxygen,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0.097,6733,4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7804,CaCl2,oxygen,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,WS,0.5,0.055,8790,14765,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0
7805,HCOONa,oxygen,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0
7806,HCOOK,oxygen,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0
7807,HCOOCs,oxygen,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0
7808,helium,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7809,hydrogen,oxygen,Classic,0.0079,0,0,0.0079,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.0079,0,0.0079,0.0079,0.0079,0,0,0,0,0,0,0
7810,nitrogen,oxygen,Classic,-0.0078,0,0,-0.0078,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,-0.0078,0,-0.0078,-0.0078,-0.0078,0,0,0,0,0,0,0
7811,Ar,oxygen,Classic,0.0178,0,0,0.0178,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.0178,0,0.0178,0.0178,0.0178,0,0,0,0,0,0,0
7812,oxygen,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.0301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7813,CO2,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7814,H2S,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7815,methane,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7816,ethane,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7817,propane,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7818,c-propane,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7819,i-butane,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7820,n-butane,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7821,"2,2-diomC3",oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7822,c-C4,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7823,i-pentane,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7824,n-pentane,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7825,c-pentane,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7826,"2,2-dim-C4",oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7827,"2,3-dimC4",oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7828,2-m-C5,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7829,3-m-C5,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7830,n-hexane,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7831,hexane,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7832,m-c-C5,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7833,benzene,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7834,c-hexane,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835,223-tm-C4,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7836,"3,3-dim-C5",oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7837,n-heptane,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7838,m-c-C6,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7839,et-c-C5,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7840,toluene,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7841,c-c7,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7842,11-dm-c-C6,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7843,c-c8,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7844,c-12-dmcC6,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7845,et-benzene,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7846,MDEA+,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7847,H3O+,oxygen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,################,################,################,,,,,,,,,,,,,,################,,,,,,,,,,,,,,,,,,,,,0
,################,################,################,,,,,,,,,,,,,,################,,,,,,,,,,,,,,,,,,,,,0
,################,################,################,,,,,,,,,,,,,,################,,,,,,,,,,,,,,,,,,,,,0
,################,################,################,,,,,,,,,,,,,,################,,,,,,,,,,,,,,,,,,,,,0
,################,################,################,,,,,,,,,,,,,,################,,,,,,,,,,,,,,,,,,,,,0
,################,################,################,,,,,,,,,,,,,,################,,,,,,,,,,,,,,,,,,,,,0
,################,################,################,,,,,,,,,,,,,,################,,,,,,,,,,,,,,,,,,,,,0
,################,################,################,,,,,,,,,,,,,,################,,,,,,,,,,,,,,,,,,,,,0
,################,################,################,,,,,,,,,,,,,,################,,,,,,,,,,,,,,,,,,,,,0
8030,hydrogen,n-pentane,Classic,0.2166,0,0,0.2166,0,0,0,0,0,0,0,0,0,Classic,0.2166,0.2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8032,Ar,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,oxygen,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8035,H2S,n-pentane,Classic,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0,Classic,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8039,c-propane,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
